subject,message,label
Rezervācijas apstiprinājums,"Sveiki, Jāni!

Nodarbība notiks ierastajā laikā. Šonedēļ esam sagatavojuši vairākus jaunumus. Atgādinām par rīt plānoto tikšanos. Piegāde ir plānota tuvāko trīs darba dienu laikā. Aptauja aizņems tikai dažas minūtes.

Ar cieņu,
Administrācija.",normal
Mēneša pārskats,"Sveiki, visiem!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Šonedēļ esam sagatavojuši vairākus jaunumus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Darba grafiks nākamajai nedēļai ir sagatavots. Nodarbība notiks ierastajā laikā.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Neapstiprināta darbība,"Sveiki, klient!

Svarīga informācija par jūsu kontu.

Ir konstatēta iespējama neatbilstība konta informācijā. Pārbaude tiek veikta drošības nolūkos.

Nepieciešams apstiprināt, ka konts joprojām pieder jums.
Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Paldies par sapratni.",phishing
Steidzams darba piedāvājums,"Meklējam cilvēkus vienkāršam darbam internetā. Iespējams nopelnīt lielu summu katru dienu. Uzrakstiet mūsu pārstāvim Telegram.

Lai turpinātu, izmantojiet norādīto saiti:
https://payment-verification.example

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Atvaļinājuma plāns,"Sveiki, komanda!

Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Ja nepieciešams, varam vienoties par citu laiku. Pielikumā nosūtām informāciju par plānoto pasākumu. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Tikšanās laika maiņa,"Sveiki, Jāni!

Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Mēs priecāsimies saņemt jūsu komentārus. Piegāde ir plānota tuvāko trīs darba dienu laikā. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Lai jauka diena!
Mūsu komanda.",normal
Darījuma pārbaude,"Labdien, cienījamais klient!

Jūsu profils pašlaik gaida papildu pārbaudi.
Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Šī darbība ir saistīta ar jūsu konta drošību.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Atbalsta komanda.",phishing
Komandas sapulce,"Labdien, skolēni!

Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Jūsu rezervācija ir veiksmīgi apstiprināta. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Nepieciešams apstiprinājums,"Sveiki, klient!

Svarīga informācija par jūsu kontu.

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Paziņojums ir nosūtīts automātiski.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi.
Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Piegādes datums,"Labdien, skolēni!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Ja nepieciešams, varam vienoties par citu laiku. Pasākuma sākums paredzēts plkst. 10.00. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Atgādinām, ka pasākums notiks piektdien. Mēs priecāsimies saņemt jūsu komentārus.

Ar cieņu,
Skolas administrācija.",normal
Neapstiprināta darbība,"Sveiki, klient!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību.
Lūdzu, apstipriniet savu konta informāciju.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies par sadarbību.",phishing
Nepieciešama konta pārbaude,"Svarīgs paziņojums!

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību. Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Bibliotēkas atgādinājums,"Sveiki, Jāni!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Mēs novērtējam jūsu atsauksmes un ieteikumus. Papildu informāciju varat saņemt, sazinoties ar mums. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Ar cieņu,
Administrācija.",normal
Konta pārbaudes termiņš,"Svarīgs paziņojums!

Jūsu konta drošības statuss ir jāapstiprina. Lūdzu, apstipriniet savu konta informāciju. Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Paldies par sapratni.",phishing
Nedēļas jaunumi,"Labdien, kolēģi!

Atgādinām, ka pasākums notiks piektdien. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Paldies par jūsu iepriekšējo atbildi. Jūsu rezervācija ir veiksmīgi apstiprināta. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Ar cieņu,
Projektu komanda.",normal
Jūsu konts ir ierobežots,"Labdien!

Ir konstatēta iespējama neatbilstība konta informācijā.

Atbildēt uz šo ziņojumu nav nepieciešams. Lūdzu, pabeidziet drošības pārbaudi.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Svarīga informācija par jūsu kontu,"Labdien!

Svarīga informācija par jūsu kontu.

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi.
Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Atbalsta komanda.",phishing
Jaunumi uzņēmumā,"Labdien, cienījamie klienti!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā.

Ar cieņu,
Administrācija.",normal
Paziņojums par konta darbību,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Pēdējās konta darbības dēļ nepieciešama papildu pārbaude.

Nepieciešams apstiprināt, ka konts joprojām pieder jums. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Pārbaudi ieteicams pabeigt tuvākajā laikā.

Ar cieņu,
Atbalsta komanda.",phishing
Mācību materiāli,"Sveiki, Jāni!

Šonedēļ esam sagatavojuši vairākus jaunumus. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Aptauja aizņems tikai dažas minūtes. Ja nepieciešams, varam vienoties par citu laiku. Atgādinām par rīt plānoto tikšanos. Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Paldies!
Klientu serviss.",normal
Mācību materiāli,"Labdien, cienījamie klienti!

Pasākuma sākums paredzēts plkst. 10.00. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Aptauja aizņems tikai dažas minūtes. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Paldies, ka izmantojat mūsu pakalpojumus. Šonedēļ esam sagatavojuši vairākus jaunumus.

Veiksmīgu dienu!
Mūsu komanda.",normal
Rēķins par pakalpojumu,"Sveiki, visiem!

Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Atgādinām, ka pasākums notiks piektdien. Mēs novērtējam jūsu atsauksmes un ieteikumus. Darba grafiks nākamajai nedēļai ir sagatavots. Šonedēļ esam sagatavojuši vairākus jaunumus. Paldies par jūsu iepriekšējo atbildi.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Piekļuves atjaunošana,"Cienījamais lietotāj!

Drošības sistēma ir pamanījusi aizdomīgu darbību. Lūdzu, pabeidziet drošības pārbaudi. Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Paldies par sadarbību.",phishing
Atgādinājums par tikšanos,"Labdien!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Nodarbība notiks ierastajā laikā. Atgādinām, ka pasākums notiks piektdien. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Svarīgs klienta paziņojums,"Labdien!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Pārbaudes termiņš ir ierobežots.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies par sapratni.",phishing
Darba grafiks,"Sveiki, kolēģi!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Nodarbība notiks ierastajā laikā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Lai jauka diena!
Mūsu komanda.",normal
Jūsu konts ir ierobežots,"Cienījamais klient!

Svarīga informācija par jūsu kontu.

Ir konstatēta darbība, kuru nepieciešams apstiprināt. Paziņojums ir nosūtīts automātiski.

Lūdzu, apstipriniet savu konta informāciju.
Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Ar cieņu,
Drošības nodaļa.",phishing
Pasākuma programma,"Sveiki, visiem!

Paldies par jūsu iepriekšējo atbildi. Pasākuma sākums paredzēts plkst. 10.00. Informācija par darba grafiku ir pievienota šim ziņojumam. Mēs nosūtīsim papildu informāciju pēc tikšanās. Pielikumā nosūtām informāciju par plānoto pasākumu.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Jūsu kontam nepieciešama pārbaude,"Labdien, cienījamais klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt. Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ar cieņu,
Atbalsta komanda.",phishing
Jaunā darba kārtība,"Labdien, cienījamie klienti!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Dokumenti būs pieejami arī klātienes tikšanās laikā. Paldies par jūsu laiku un atsaucību. Pasākuma sākums paredzēts plkst. 10.00. Paldies, ka izmantojat mūsu pakalpojumus. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Skolas administrācija.",normal
Drošības pārbaude,"Labdien, cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Lūdzu, neatlieciet šo pārbaudi.

Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Jūsu konts ir ierobežots,"Labdien, cienījamais klient!

Kontam ir nepieciešama papildu drošības pārbaude.

Atbildēt uz šo ziņojumu nav nepieciešams. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Atbalsta komanda.",phishing
Pateicība par sadarbību,"Labdien, skolēni!

Darba grafiks nākamajai nedēļai ir sagatavots. Paldies par jūsu laiku un atsaucību. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Ar cieņu,
Projektu komanda.",normal
Komandas sapulce,"Sveiki!

Ja nepieciešams, varam vienoties par citu laiku. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Paldies, ka izmantojat mūsu pakalpojumus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei.

Ar cieņu,
Administrācija.",normal
Mēneša pārskats,"Labdien, cienījamie klienti!

Pasākuma sākums paredzēts plkst. 10.00. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Šonedēļ esam sagatavojuši vairākus jaunumus. Atgādinām, ka pasākums notiks piektdien. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Paldies!
Klientu serviss.",normal
Atgādinājums par tikšanos,"Labdien!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Mēs nosūtīsim papildu informāciju pēc tikšanās. Mēs priecāsimies saņemt jūsu komentārus. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Administrācija.",normal
Nepieciešams apstiprinājums,"Sveiki, klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Pēdējās konta darbības dēļ nepieciešama papildu pārbaude.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Informācija klientiem,"Sveiki, kolēģi!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Paldies, ka izmantojat mūsu pakalpojumus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Steidzams paziņojums,"Labdien!

Jūsu profils pašlaik gaida papildu pārbaudi.
Nepieciešams apstiprināt, ka konts joprojām pieder jums.

Pārbaude tiek veikta drošības nolūkos.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ar cieņu,
Drošības nodaļa.",phishing
Ekskluzīva peļņas iespēja,"Mūsu eksperti palīdzēs jums ātri palielināt ienākumus ar kriptovalūtu. Reģistrējieties, izmantojot saiti.

Lai turpinātu, izmantojiet norādīto saiti:
https://t.me/fast_work

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Nedēļas jaunumi,"Labdien, cienījamie klienti!

Pielikumā nosūtām informāciju par plānoto pasākumu. Ja nepieciešams, varam vienoties par citu laiku. Aptauja aizņems tikai dažas minūtes. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Pasākuma sākums paredzēts plkst. 10.00. Paldies par jūsu iepriekšējo atbildi. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Ar cieņu,
Administrācija.",normal
Piekļuves atjaunošana,"Sveiki!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Paziņojums ir nosūtīts automātiski. Lūdzu, apstipriniet savu konta informāciju.

Pārbaudes termiņš ir ierobežots. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies par sadarbību.",phishing
Rezervācijas apstiprinājums,"Sveiki, visiem!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Atgādinām, ka pasākums notiks piektdien. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties.

Veiksmīgu dienu!
Mūsu komanda.",normal
Tikšanās laika maiņa,"Labdien, skolēni!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Mēs priecāsimies saņemt jūsu komentārus. Informācija par darba grafiku ir pievienota šim ziņojumam. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Veiksmīgu dienu!
Mūsu komanda.",normal
Konta piekļuves problēma,"Cienījamais lietotāj!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Šis ir automātiski nosūtīts paziņojums. Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.

Lūdzu, neatlieciet šo pārbaudi. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Atbalsta komanda.",phishing
Komandas sapulce,"Sveiki, visiem!

Atgādinām, ka pasākums notiks piektdien. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Paldies par jūsu iepriekšējo atbildi. Mēs nosūtīsim papildu informāciju pēc tikšanās. Ja nepieciešams, varam vienoties par citu laiku.

Lai jauka diena!
Mūsu komanda.",normal
Nepieciešama tūlītēja darbība,"Sveiki!

Jūsu profils pašlaik gaida papildu pārbaudi. Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk. Lūdzu, neatlieciet šo pārbaudi.

Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
